title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
"濤踏 〜TOTO〜: レオナ (tap), 板橋文夫 (piano), 瀬尾高志 (contrabass)",2017-03-04,"Free Jazz,Improvised,Jazz",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,2800yen + drink order
"Ametsub, Nehan, T.B., Tyme., m.y.k., DJ Emerald, mu h, KEI",2017-03-04,Electronic,Batica,http://www.batica.jp,"Ebisu-Minami 3-1-25, Shibuya-ku",http://www.batica.jp/access/,Ebisu,Ebisu,,¥2000
"T.Mikawa (Incapacitants), Jin Harada (Hearts & Minds), junne, isshee, YAOPOP, MUSQIS SOLO, more",2017-03-05,"Experimental,Noise,Other",Outbreak,http://www.hor-outbreak.com,"B1, 2-10 Yotsuya, Shinjuku-ku, Tokyo",http://www.hor-outbreak.com/access.html,Yotsuya,"Yotsuya, Yotsuya sanchome",,1500
"Electric Eel Shock, SMORGAS, THE TOKYO, Clitoric Ris, NEVER GOOD ENOUGH",2017-03-05,"Other,Punk,Rock",Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,2500,3000
JAZZ JAM SESSION,2017-03-05,"Jazz,Jam",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,1000yen & drink order (If you play→1500yen & drink order)
OTOOTO Improvised Synth Meeting,2017-03-05,"Electronic,Improvised",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"¥2,000 w/ 1 free drink"
"Fushitsusha, Ichiko Aoba",2017-03-05,"Folk,Experimental,Avant garde",Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3800,4300
"Big John Bates (Canada), BACARA, ゴッサム団長, ED WOODS, THE FADEAWAYS",2017-03-10,"Garage Rock,Post-Punk,Rock n Roll",Moon Step,http://wall-moonstep.com/moon/top.html,"5-39-16 Chuo, Nakano-ku",,Nakano,"Shin-Nakano, Nakano",2000,2500
"Coco Bryce, Sung Sig Min, Kou Katsuyoshi, biki, ucnv, Yousuke Fuyama, Makoto Oshiro, more",2017-03-10,"Electronic,Mixed Genre,Party,WTF?",Pool,http://mdel.co.jp/pool/,"Silver building B2F, Sakuradai 1-7-7, Nerima-ku",http://mdel.co.jp/pool/map.html,Sakuradai,Sakuradai,2500yen,2500yen
"Jakob Draminsky (melodion, toy guitars) - from Denmark, Tetuzi Akiyama (guitar)",2017-03-10,"Ambient,Improvised,Minimal,Noise",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,"hat money (for musicians 1000yen~), drink order, bar charge"
"TOKOTOKOTONNTOKO'S, Nakigao Twintail, SHOKO, DJs Kovacs, Gawd",2017-03-10,"Avant-pop,Indie,Post-Punk,Psychedelic,Punk",Green Apple,http://www.greenapple.gr.jp,"Koenji-Minami 4-9-6 2F, Suginami-ku, Tokyo",http://www.greenapple.gr.jp/access.html,Koenji,Koenji,,¥1500 (+ 1 drink)
"Dōjō: Michiyo Yagi (electric 21-string koto, 17-string bass koto, electronics, voice) & Tamaya",2017-03-10,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3000yen plus drink,3500yen plus drink
KING CAKE BABY,2017-03-11,"New Orleans,  ",Never Never Land,http://www.shimokita-never.tokyo,"Kitazawa 3-19-3 2F, Setagaya-ku, Tokyo",http://www.shimokita-never.tokyo/?cid=4,Shimokitazawa,Shimokitazawa,,1000 yen + drink
"Day and Buffalo, Kohhei Matsuda (Bo Ningen), MirrorMoves, more @ Rainbow Soko",2017-03-11,Alternative,,,,,,,,Ｔシャツ付き3000円
Yasusyoshi Ogino + Naoto Yamagishi,2017-03-11,"Improvised,Experimental,Avant garde,Noise",Kissa Sakaiki,http://sakaiki.modalbeats.com/,"Shinjuku-ku ,Daikyo-cho, 2-4 Yotsuya 3-chome, 1F",,Yotsuya Sanchome,Yotsuya-Sanchome,1500yen,1500yen
松本 健一 (Kenicho Matsumoto) + さがゆき (Yuki Saga) デュオ ,2017-03-11,"Free Jazz,Improvised",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"2,000 w/ 1 free drink"
"Tokyo Native Presents The Warmup: M!kan, Chunky Krill, Rew!nd, Happa, Méoto, Temple of Xin, more",2017-03-11,Electronic,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,"18:00 - 19:00: FREE (includes snacks); 19:00~: ¥1,000 1D inc"
"田島ハルコ (Haruko Tajima), 股下89 (Matashita 89), DJ Naoto Ogawa",2017-03-25,"Avant-pop,Electro-Pop,Punk",Outbreak,http://www.hor-outbreak.com,"B1, 2-10 Yotsuya, Shinjuku-ku, Tokyo",http://www.hor-outbreak.com/access.html,Yotsuya,"Yotsuya, Yotsuya sanchome",2000,2500
"TENDOUJI, HANNI EL KHATIB (from LA)",2017-03-25,"Pop,Rock",Three,http://www.toos.co.jp/3/index.html,"Kitazawa 5-18-1 B1F, Setagaya-ku, Tokyo",http://www.toos.co.jp/3/3_access.html,Shimokitazawa,"Shimokitazawa, Setagaya-Daita",,入場完全無料
"Masatsune YOSHIO, silentwave, Hiromu Takano, Keikichi Kimishima",2017-03-25,"Alternative,Ambient,Electro,Experimental",Bar Buena,http://bar-buena.com,"Shinjuku Town Plaza bldg. 2F-D, 1-24-8,",http://buena.tokyo/access,Shinjuku,"Okubo, Shin-Okubo","¥2,000 + 1D","¥2,000 + 1D"
"Doravideo, Miho Wakabayashi, Keiji Haino, Tatsuya Yoshida",2017-03-25,"Alternative,Avant garde,Dance,Electronic,Experimental",Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,"¥2,800","¥3,300"
"Imai Kazuo Trio, Albedo Fantastica",2017-03-25,"Avant garde,Experimental,Improvised",Hikari No Uma,http://hikarinouma.blogspot.jp/,"B1 1-23-17 Hyakunin-cho, Shinjuku-ku, Tokyo",,Okubo,"Okubo, Shin-Okubo",,2000 + 1 drink
"VARELSER, I-L, Sugive, lll1lllWDlll1lll",2017-03-25,Experimental,Studio Koyaama,http://s-kym.com/,"Koenjikita 2-18-7 B1, Suginami-ku, Tokyo",http://s-kym.com/route/bike/viewdata/3.jpg,Koenji,Koenji,500yen,500yen
TT&W ,2017-03-25,Rock,What the Dickens,http://www.whatthedickens.jp,"Roob6 Bldg 4F, 1-13-3 Ebisu-Nishi",,Ebisu,Ebisu,,Free
PUNKSPRING,2017-03-26,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,10800,
"Open It! - ElectryCity: Tanuki Project, ラブロッコリー, Cuicks, Place Beyond The Money, Thatta, more",2017-03-26,Electronic,7th Avenue,http://www2.big.or.jp/~7th/index.html,"B1 252 Yamashita-cho, Naka-ku, Yokohama",http://www2.big.or.jp/~7th/information/map.html?v=2,Yokohama,"Kannai, Nihonodori",2000 yen (+1drink),2500yen (+1 drink)
"Al Van She's Coming, edy two arc, Darwin (LA), Magic Love, broken little sister, スプール, more",2017-03-26,"Indie-Rock,Shoegaze",High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2500,3000
"MARK ソロ, MARK with ラベンダーズ (中尾勘二, 横田達也, 山崎岳彦), 杉本拓 ソロ & アンサンブル (with 佐伯美波, 池田若菜)",2017-03-05,"Experimental,Folk",Koen-Dori Classics,http://koendoriclassics.com,"Tokyo Yamanote Church Bldg B1, 19-5 Udagawa-cho",,Shibuya,Shibuya,"2,800円","3,200円"
"KINSKI #31: DJs Judy, 佐藤彰 (Willie Bank Record), NAGATA (good so good!!), Koichiro Odaka, more",2017-03-05,"DJ,All Mix",OTO,http://shibuya-oto.com/,"Shibuya 3-18-7 5F, Shibuya-ku, Tokyo",http://shibuya-oto.com/access/,Shibuya,Shibuya,,¥1.000 (w/1D)
"THE DUO (Daisuke Suzuki, Natsuki Kido) + Hiroshi Yoshino, Tomohiro Yahiro",2017-03-05,"Acoustic,Instrumental,Jazz",Dolphy,http://www.dolphy-jazzspot.com,"2-17-4-2F Miyagawa-cho, Naka-ku, Yokohama",,Yokohama,"Sakuragicho, Hinodecho, Bashamichi","¥3,500 (+ order)","¥3,800 (+ order)"
Morgan Fisher SUNDAY MEDITATION MUSIC,2017-03-05,Ambient,Morgan Salon,http://www.morgan-fisher.com/live.html,"2-2-4 Izumi, Suginami-ku, Tokyo 168-0063",https://tinyurl.com/ycyteauj,Daitabashi,Daitabashi,2000 yen,2000 yen
"Fallopian Disco Force, To Die (from Indonesia), HUH, GEVABOW, SCUM + REMO, Ogawa Naoto, Evil Penguin",2017-03-05,"Avant garde,Avant-pop,Experimental,Noise,Noise Rock",Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",2000 yen (1D),2000 yen (1D)
"Sunset Images (Mexico), Kohhei Matsuda (from BO NINGEN), Slip Inside this House, KUUNATIC",2017-03-05,"Experimental,Neo-psychedelia,Shoegaze",Green Apple,http://www.greenapple.gr.jp,"Koenji-Minami 4-9-6 2F, Suginami-ku, Tokyo",http://www.greenapple.gr.jp/access.html,Koenji,Koenji,"¥1,500","¥1,500"
竹内直 (reeds) x 本田珠也 (drums),2017-03-05,"Free Jazz,Improvised",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,"hat money (for musicians 1000yen~), drink order, bar charge"
Purity Ring,2017-03-06,Synth-pop,Womb,http://www.womb.co.jp,"Studio Arias, 2-16 Maruyama-cho, Shibuya",,Shibuya,Shibuya,6000,6500
"Bernhard Rasinger / modular laser AV (Austria), Darren Moore, Takayuki Katahira, Naoki Nomoto, more",2017-03-06,Mixed Genre,Bushbash,http://bushbash.org,"7-28-11 Minami-Koiwa, Edogawa-ku",,Koiwa,Koiwa,1500,1500
"FIND THE SPOT (Korea), CRUCIAL SECTION, FLIPOUT A.A, NO PROBLEM, TOKYO MENTAL PICTURES BAND, more",2017-03-07,"Hardcore,Punk",Moon Step,http://wall-moonstep.com/moon/top.html,"5-39-16 Chuo, Nakano-ku",,Nakano,"Shin-Nakano, Nakano",1800,2000
"MOSES (from NZ), charlie don't surf, 鈴木央, 斉藤めい, milme'",2017-03-07,"Alternative,Psychedelic",Mona Records,http://www.mona-records.com,"Ina Building, 2F 2-13-5 Kitazawa",http://www.mona-records.com/access.php,Shimokitazawa,Shimokitazawa,2000,2300
"SA-YUU, Haruko Tajima, woog riots (Germany), Energish Golf, kumagusu, younGSounds",2017-03-11,"Alternative,Electro-Pop,Experimental,Mixed Genre",Bushbash,http://bushbash.org,"7-28-11 Minami-Koiwa, Edogawa-ku",,Koiwa,Koiwa,2000,2300
Derek Short and the Executive Class Band,2017-03-11,"Dance,Funk,Jazz,Pop,R n B",What the Dickens,http://www.whatthedickens.jp,"Roob6 Bldg 4F, 1-13-3 Ebisu-Nishi",,Ebisu,Ebisu,,No Cover Charge
URBAN DANCE,2017-03-11,"New Wave,Synth-pop",High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,4000,4500
"Mani Neumeier + Akira Sakata + Seiichi Yamamoto + Mitsuru Nasuno, DJ Tatsuhisa Yamamoto",2017-03-11,Improvised,UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,2500,3000
"Greg Fox + Dustin Wong, Melt-Banana",2017-03-11,Alternative,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai","3,000 yen","3,500 yen"
"Shoko Solo Exhibition 'BTW, You Are Beautiful.' Reception Party (LIVE & DJ)",2017-03-11,"All Mix,Art,DJ,Psych-Folk",SUBstore Koenji,http://substore.jimdo.com/,"3-1-12 Koenji Kita, Suginami-ku, Tokyo",https://www.google.co.jp/maps/place/S・U・B+STORE+TOKYO/,Koenji,Koenji,¥1000 + (1 drink ¥500),
"Natsuki Kido, Eri Uenoyama",2017-03-11,"Acoustic,Instrumental,Jazz",Cafe Beulmans ,http://cafebeulmans.com/,"2F 6-16-5 Seijo, Setagaya-ku, Tokyo",http://cafebeulmans.com/access,Seijogakuenmae,Seijogakuenmae,,"¥2,800 (+ 2 order〜)"
"T. Mikawa + Darklaw, Dave Skipper, Naoki Nomoto, JDOW, $tinky Guitar, Jah Excretion, DJ Memai, more",2017-03-11,"Avant garde,Dance,Electronic,Experimental,Noise",AA Company,http://aacompanytachikawa.wixsite.com/aacompany,"3-10-4 B1F Shibasakicho, Tachikawa-shi, Tokyo",https://static.wixstatic.com/media/1bbb57_b30fcf88186a40299f6ea8ec490b29fd.png/v,Tachikawa,Tachikawa,1500yen (one drink included),1500yen (one drink included)
"COUNT PHANTOM, Klan Aileen, Limited Express (has gone?), FLASHLIGHTS, DJ Taigen Kawabe (BO NINGEN)",2017-03-11,"Noise Rock,Psychedelic,Punk",Loft,http://www.loft-prj.co.jp/LOFT/index.html,"Tatehana Building, B2 1-12-9 kabukicho, Shinjuku",http://www.loft-prj.co.jp/LOFT/access.html,Shinjuku,Shinjuku,¥2300,
"thatta, HAPPY, the jan and naomi experience, DJ DRAMATICBOYS, DJ YOGURT, DJ N (v.o.c)",2017-03-11,"Alternative,Electronic Rock,Party",JAM,http://jam.rinky.info,"B1F, Eifuku 3-34-14, Suginamiku, Tokyo",http://jam.rinky.info/access/,Nishieifuku,Nishieifuku,,¥2000
"ISOLA (from Mie), REVIVAL (from Nagoya), PERSEVERANCE, END IN BLOOD, The Rabies, Tpo., more",2017-03-12,"Hardcore,Metal",Antiknock,http://www.antiknock.net,"B1 Ray Flat Shinjuku, 4-3-15 Shinjuku",http://www.antiknock.net/access/,Shinjuku,"Shinjuku-sanchome, Shinjuku",¥2000 + 1 Drink,¥2500 + 1 Drink
"Kuunatic, d/i/s/c/o/s, Limited Express (has gone?), Tropical Death, Disgusting Cabbage",2017-03-26,"Indie-Rock,Noise Rock,Psychedelic,Punk",Basement Bar,http://www.toos.co.jp,"5-18-1-B1F, Daizawa, Setagaya-ku",,Shimokitazawa,Shimokitazawa,2000,2500
THE NOVEMBERS,2017-03-26,Alternative,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,3800,
"BABY SHAKES (from USA), FIRESTARTER, GORILLA*, MELLViNS",2017-03-26,"Power Pop,Punk,Rock n Roll",Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,3500,4000
"Fauvisme (Natsuki Kido, kenichiro Shinzawa, Kenji Satoh, Masaharu Satoh)",2017-03-26,Rock,Powers 2,http://www.powersbar.com/powers2/,"21-5 Kizukisumiyoshichō Nakahara-ku, Kawasaki-shi,",,Motosumiyoshi,Motosumiyoshi,"¥2,500-(+order)","¥3,000-(+order)"
"VANNA INGET (Sweden), ANDY THE BAND (Sweden), ENCROACHED, VESPERA, 死んだ方がまし",2017-03-26,"Electronic Rock,Hardcore,Punk",Moon Step,http://wall-moonstep.com/moon/top.html,"5-39-16 Chuo, Nakano-ku",,Nakano,"Shin-Nakano, Nakano",2000,2300
Doravideo + Toshiji Mikami,2017-03-26,"Abstract,Avant garde,Improvised,Noise",Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,donation for musicians + 500JPY + order
"Joe Talia, DJ Donut Star, 鵺魂&?, The Public Pool Gods",2017-03-26,"Avant garde,Electronic,Improvised,Noise,WTF?",Gari Gari,http://www.cinemabokan.com,"Tobita Bldg B1, Daizawa 2-45-9 , Setagaya-ku",,Ikenoue,Ikenoue,,1000
OPEN MIC THEME NIGHT: THE 1980s,2017-03-07,Open Mic,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,¥1500 (includes 2 drinks)
"EXEK (from Melbourne), Transkam, NO, WOTZIT, P-IPLE",2017-03-07,"Post-Punk,Punk",UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,1800,2000
"YOSHIMOTO Yumiko (guitar), KARIMATA Michio (flute, sax, voice), HASHIMOTO Hideki (trumpet)",2017-03-07,"Experimental,Improvised",Koenji Goodman,http://koenjigoodman.web.fc2.com,"3-58-17, Plaza USA 201, Koenji-minami, Suginami-ku",,Koenji,Koenji,,"1,800yen + drink"
"Synchronise Periods (Australia), To Die (Indonesia), Kiyasu Orchestra, Bizzy Killer Gedbenz",2017-03-07,"Experimental,Free Jazz,Jazz",Art Bar Ten (天),http://asagaya-ten.com/,Asagaya-kita 2-1-5 B1F,http://asagaya-ten.com/access.html,Asagaya,Asagaya,1500yen + 1 order,1500yen + 1 order
"Acid Mothers Guru Guru, Manitatsu, Japanese New Music Festival Petit",2017-03-07,"Psychedelic,Avant garde,Experimental",Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,"¥3,000 (+ order)","¥3,300 (+ order)"
"Derek Short's Jam Session - Groove, Jazz & Funk Workshop",2017-03-07,"All Mix,Funk,Jam,Jazz,Pop",w.jaz,http://www.wjazinfo.jimdo.com,"B101, 3-7-6 Nishiogikubo, Suginami-ku",,Nishi-Ogikubo,Nishi-Ogikubo,,"¥2,500 (includes 2 drinks)"
"BORED & BEAUTIFUL (Switzerland), PUNiK, 大門’s, RUBE RACIES, 滅流辮",2017-03-07,Punk,20000 Den-atsu (二万電圧),http://www.den-atsu.com/,"L-GRAZIA B1, 1-7-23 Koenji Minami, Suginami-ku",http://den-atsu.com/?page_id=17,Higashi-Koenji,Higashi-Koenji,1500,1800
"Takashi Sugawa (bass), Lotte Anker (sax), Lars Greve (cl), Kasper Tranberg (tp - from Denmark)",2017-03-07,"Ambient,Free Jazz,Improvised,Minimal,Noise",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,"hat money (for musicians 1000yen~), drink order, bar charge"
Tumo with Masayo Koketsu,2017-03-07,"Abstract,Avant garde,Experimental,Improvised,Noise",Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,donation for musicians+ 500JPY + order 
"MANIC SHEEP, DYGL, TAWINGS, DJs MILO, NOELLE",2017-03-08,Indie,Bonobo,http://bonobo.jp/,2-23-4 Jingumae Shibuya-ku Tokyo,http://bonobo.jp/map.php,Harajuku,"Harajuku, Meijijingumae, Sendagaya, Gaienmae",,1500yen (Drink込)
"ISOLA, REVIVAL, PERSEVERANCE, The Rabies, END IN BLOOD more",2017-03-12,"Hardcore,Metal",Antiknock,http://www.antiknock.net,"B1 Ray Flat Shinjuku, 4-3-15 Shinjuku",http://www.antiknock.net/access/,Shinjuku,"Shinjuku-sanchome, Shinjuku",¥2000 + 1 Drink,¥2500 + 1 Drink
"ELEKIBASS, Katsu Marley & The Soul Kitchen, mogsan",2017-03-12,Pop,Mona Records,http://www.mona-records.com,"Ina Building, 2F 2-13-5 Kitazawa",http://www.mona-records.com/access.php,Shimokitazawa,Shimokitazawa,1800,2300
Travessia & JaaazZ - Jazz LIVE Charity event,2017-03-12,Jazz,SUBstore Koenji,http://substore.jimdo.com/,"3-1-12 Koenji Kita, Suginami-ku, Tokyo",https://www.google.co.jp/maps/place/S・U・B+STORE+TOKYO/,Koenji,Koenji,,
Mayumi Kojima,2017-03-12,Pop,Billboard Live,http://www.billboard-live.com,Tokyo Midtown Garden Terrace 4F,http://www.billboard-live.com/access/t_index.html,Roppongi,"Roppongi, Nogizaka","Service 6900, Casual 5400",
"Arcturus, 1349, Rise of Avernus, Sigh",2017-03-12,Metal,Garden,http://www.gar-den.in,"Mosia B1F, Kitazawa 2-4-5, Setagaya-ku",,Shimokitazawa,Shimokitazawa,7000,8000
"Convex Level, tepPohseen, Vinylhouse5, ENERGISH GOLF",2017-03-12,Alternative,Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,2300,2500
"Conti, SaraGrace’s OneHotNight, te_ri, RUINS (Tatsuya Yoshida + Ryuichi Masuda)",2017-03-12,"Alternative,Avant garde,Experimental,Instrumental,Progressive",Merry-Go-Round,http://merry-g-r.com/,"1-31-3 Shinjuku, Shinjuku-ku, Tokyo",,Shinjuku Gyoen,"Shinjuku-Gyoenmae, Shinjuku-Sanchome","¥2,300 (+ order)","¥2,300 (+ order)"
"Derek Short's Jam Session - Groove, Jazz & Funk Workshop",2017-03-12,"Jam,Blues,Funk,Jazz,R n B",Whisper,http://whisper.co.jp/whisper,"B1 Wakabayashi 1-8-8, Setagaya-ku, Tokyo",,Sangenjaya,Sangenjaya,,"¥2,500 (includes 1 drink)"
"Mater Suspiria Vision, Les Belles Noiseuses + Analchang, 1000s of Cats + Musen Calender, PUNSUHUH",2017-03-12,"Art,Avant garde,Experimental,Film,Noise",Gari Gari,http://www.cinemabokan.com,"Tobita Bldg B1, Daizawa 2-45-9 , Setagaya-ku",,Ikenoue,Ikenoue,,1000 yen
"AIMING FOR ENRIKE (Norway), NENGU, GEZAN",2017-03-27,"Math-Rock,Noise Rock",Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,3500,4000
Mono-nykus,2017-03-27,Mixed Genre,Clop Clop,http://www.clopclop.jp/,"3-39-11 Shouan, Suginami-ku, Tokyo",,Nishi-Ogikubo,,¥2000,¥2000
"Suishou No Fune, Inryo-fuen, Tori o Mita",2017-03-27,Psychedelic,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,2500,2800
"The Taupe, otori, 午前3時と退屈",2017-03-28,"Alternative,Noise Rock,Post-Punk,Post-Rock",Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2000,2500
Derek Short and the Executive Class Band,2017-03-28,"Funk,Instrumental,Jazz,Latin",What the Dickens,http://www.whatthedickens.jp,"Roob6 Bldg 4F, 1-13-3 Ebisu-Nishi",,Ebisu,Ebisu,,No Cover Charge
OPEN MIC,2017-03-28,Open Mic,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,¥1500 (includes 2 drinks)
Miya NAMKANG,2017-03-28,"Instrumental,Film,Improvised",Kissa Sakaiki,http://sakaiki.modalbeats.com/,"Shinjuku-ku ,Daikyo-cho, 2-4 Yotsuya 3-chome, 1F",,Yotsuya Sanchome,Yotsuya-Sanchome,"¥2,800","¥3,300"
"SETAGAYA TRIO (高橋佑成 (pf), 岩見継吾 (bass), 吉良創太 (ds)）",2017-03-28,"All Mix,Free Jazz,Jazz",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,"hat money (for musicians 1000yen~), drink order, bar charge"
"Korekyojinn (Natsuki Kido, Mitsuru Nasuno, Tatsuya Yoshida)",2017-03-29,"Instrumental,Progressive",Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,,
Miya + Takeshi Shibuya + Hiroshi Yoshino,2017-03-29,"Acoustic,Instrumental,Jazz",Okurayama Memorial Hall,http://o-kurayama.com,2-10-1 Okurayama Kouhokuku Yokohama City,,Yokohama,東急東横線大倉山駅 (Okurayama),"¥3,500","¥4,000"
"RQRQ, UK (United Koenji), à qui avec Gabriel",2017-03-08,Jazz,Yellow Vision,http://www.yellowvision.jp/,"Asagaya 2-chome Bldg B1, 2-2-2 Asagaya-kita",http://www.yellowvision.jp/Access.html,Asagaya,Asagaya,2000 + order,2000 + order
"Toru Shobudani, Nemoto monet, Yasutaka Kobayashi, Fumito Sugo",2017-03-29,"Abstract,Free Jazz,Improvised,Instrumental,Jazz",Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,¥1000 + drink order,¥1000 + drink order
Numata Jun + Kawaguchi Masami,2017-03-08,Improvised,Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,donation + bar charge 500yen +drink
"Toshimaru Nakamura, Mitsuhisa Sakaguchi",2017-03-08,"Improvised,Ambient,Minimal",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,"hat money (for musicians 1000yen~), drink order, bar charge"
